year,rank,quota,institute,course,allottedCategory,candidateCategory,remarks
2024,148918,Deemed/Paid Seats,"K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada Dist,, Karnataka, 575018",MBBS,Open,General,
2024,148975,Deemed/Paid Seats,"Graphic Era Institute Of Medical Science,Graphic Era Institute of Medical Sciences 16th Milestone Chakrata Road Dehradun Uttarakhand 2480, Uttarakhand, 248007",MBBS,Open,General,
2024,149003,Deemed/Paid Seats,"Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College, Hubballi,KLE Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College Gabbur Cross Hubballi, Karnataka, 580028",MBBS,Open,SC,
2024,149010,IP University Quota,"Atal Bihari Vajpayee Institute of Medical Sciences & DR RML HOSPITAL, NEW DELHI,ABVIMS, Dr. RML Hospital, B.K.S. Marg, New Delhi, Delhi (NCT), 110001",MBBS,ST,ST,
2024,149030,Deemed/Paid Seats,"Institute of Medical Sciences & SUM Hospital, Campus II,At-Nakhara, Po-Phulnakhara Bhubaneswar, Khordha, Odisha, 754001",MBBS,Open,General,
2024,149035,Deemed/Paid Seats,"Krishna Inst. of Med. Scie., Karad,KARAD, DIST. SATARA (MAHARASHTRA STATE). Maharashtra, 415110",MBBS,Open,General,
2024,149082,Deemed/Paid Seats,"Kalinga Institute of Medical Sciences, Bhubaneswar,CAMPUS-5 KUSHABHADRA CAMPUS P.O-KIIT BHUBANESWAR, Odisha, 751024",MBBS,Open,General,
2024,149133,Deemed/Paid Seats,"K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada Dist,, Karnataka, 575018",MBBS,Open,General,
2024,149140,Deemed/Paid Seats,"Kalinga Institute of Medical Sciences, Bhubaneswar,CAMPUS-5 KUSHABHADRA CAMPUS P.O-KIIT BHUBANESWAR, Odisha, 751024",MBBS,Open,General,
2024,149143,Deemed/Paid Seats,"K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada Dist,, Karnataka, 575018",MBBS,Open,General,
2024,149158,Deemed/Paid Seats,"MGM Medical College, Navi Mumbai,MGM Medical College, Plot No. 1-2, Sector 1 Kamothe, Navi Mumbai - 410 209, Maharashtra, 410209",MBBS,Open,SC,
2024,149214,Deemed/Paid Seats,"K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada Dist,, Karnataka, 575018",MBBS,Open,General,
2024,149221,Deemed/Paid Seats,"MGM Medical College, Navi Mumbai,MGM Medical College, Plot No. 1-2, Sector 1 Kamothe, Navi Mumbai - 410 209, Maharashtra, 410209",MBBS,Open,SC,
2024,149233,Deemed/Paid Seats,"MGM Medical College, Aurangabad,N-6, Cidco, Aurangabad,, Maharashtra, 431003",MBBS,Open,General,
2024,149257,Deemed/Paid Seats,"MGM Medical College, Navi Mumbai,MGM Medical College, Plot No. 1-2, Sector 1 Kamothe, Navi Mumbai - 410 209, Maharashtra, 410209",MBBS,Open,OBC,
2024,149265,All India,"Rajah Muthiah Dental College and Hos. , Annamalai ,GOVT DENTAL COLLEGE AND HOSPITAL, CUDDALORE DT- ANNAMALAINAGAR CHIDAMBARAM, Tamil Nadu, 608002",BDS,SC,SC,
2024,149295,All India,"Indira Gandhi Govt. Dental College, Jammu,Indira Gandhi Govt. Dental College, Rehari Chungi, Jammu, Jammu And Kashmir, 180005",BDS,SC,SC,
2024,149317,Employees State,"ESIC College of Nursing, Indiranagar, Bangalore,70 APPAREDDY PALYA 7TH MAIN Insurance Scheme INDIRANAGAR BENGALURU, Karnataka, 560008 Nursing Quota (ESI- IP Quota Nursing)",B.Sc. Nursing,OBC,OBC,
2024,149353,Deemed/Paid Seats,"Institute of Medical Sciences and SUM Host., Bhubaneswar,K 8 Kalinga Nagar Po Mahalaxmi Vihar Bhubaneswar, Odisha, 751029",MBBS,Open,OBC,
2024,149457,All India,"GOVT. DENTAL COLLEGE, SHIMLA,HP GOVERNMENT DENTAL COLLEGE AND HOSPITAL SHIMLA, Himachal Pradesh, 171001",BDS,ST,ST,
2024,149514,Deemed/Paid Seats,"MGM Medical College, Aurangabad,N-6, Cidco, Aurangabad,, Maharashtra, 431003",MBBS,Open,OBC,
2024,149540,Deemed/Paid Seats,"K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada Dist,, Karnataka, 575018",MBBS,Open,General,
2024,149558,Deemed/Paid Seats,"Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College, Hubballi,KLE Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College Gabbur Cross Hubballi, Karnataka, 580028",MBBS,Open,OBC,
2024,149594,Deemed/Paid Seats,"Saveetha Dental College, Chennai,Saveetha Dental College and Hospitals,162 Poonamallee high road, Velapanchavadi, Chennai, Tamil Nadu, 600077",BDS,Open,General,
2024,149639,Deemed/Paid Seats,"K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada Dist,, Karnataka, 575018",MBBS,Open,General,
2024,149670,Employees State,"ESIC College of Nursing, Gulbarga, Karnataka,ESIC COLLEGE OF NURSING Insurance Scheme ESIC MEDICAL COLLEGE AND HOSPITAL Nursing Quota (ESI- SEDAM ROAD IP Quota Nursing) KALABURIGI, Karnataka, 585106",B.Sc. Nursing,Open,General,
2024,149687,Deemed/Paid Seats,"Institute of Medical Sciences & SUM Hospital, Campus II,At-Nakhara, Po-Phulnakhara Bhubaneswar, Khordha, Odisha, 754001",MBBS,Open,General,
2024,149743,Deemed/Paid Seats,"Institute of Medical Sciences and SUM Host., Bhubaneswar,K 8 Kalinga Nagar Po Mahalaxmi Vihar Bhubaneswar, Odisha, 751029",MBBS,Open,General,
2024,149785,Deemed/Paid Seats,"Kalinga Institute of Medical Sciences, Bhubaneswar,CAMPUS-5 KUSHABHADRA CAMPUS P.O-KIIT BHUBANESWAR, Odisha, 751024",MBBS,Open,General,
2024,149813,Deemed/Paid Seats,"SRM Katt. Dental College and Hospt. Chennai,SRM NAGAR POTHERI KATTANKULATHUR KANCHIPURAM, Tamil Nadu, 603203",BDS,Open,OBC,
2024,149832,Deemed/Paid Seats,"K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada Dist,, Karnataka, 575018",MBBS,Open,OBC,
2024,149858,Deemed/Paid Seats,"MGM Medical College, Aurangabad,N-6, Cidco, Aurangabad,, Maharashtra, 431003",MBBS,Open,OBC,
2024,149881,Deemed/Paid Seats,"MGM Medical College, Aurangabad,N-6, Cidco, Aurangabad,, Maharashtra, 431003",MBBS,Open,General,
2024,149884,Deemed/Paid Seats,"K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada Dist,, Karnataka, 575018",MBBS,Open,General,
2024,149954,Deemed/Paid Seats,"B.L.D.E University, Bijapur,SMT BANGARAMMA SAJJAN CAMPUS B M PATIL ROAD VIJAYAPURA KARNATAKA, Karnataka, 586103",MBBS,Open,OBC,
2024,150033,Deemed/Paid Seats,"Institute of Medical Sciences & SUM Hospital, Campus II,At-Nakhara, Po-Phulnakhara Bhubaneswar, Khordha, Odisha, 754001",MBBS,Open,General,
2024,150102,Deemed/Paid Seats,"Mahatma Gandhi Mission Medical College, Vashi, Navi Mumbai,Sector 30, Vashi, Navi Mumbai, Maharashtra, 400703",MBBS,Open,OBC,
2024,150299,Deemed/Paid Seats,"K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada Dist,, Karnataka, 575018",MBBS,Open,General,
2024,150406,Deemed/Paid Seats,"K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada Dist,, Karnataka, 575018",MBBS,Open,OBC,
2024,150453,Deemed/Paid Seats,"K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada Dist,, Karnataka, 575018",MBBS,Open,OBC,
2024,150546,Deemed/Paid Seats,"K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada Dist,, Karnataka, 575018",MBBS,Open,General,
2024,150595,Employees State,"Government Medical College, ESIC, Kollam,Parippally Kollam 691574, Kerala, 691574 Insurance Scheme(ESI)",MBBS,SC,SC,
2024,150623,Deemed/Paid Seats,"K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada Dist,, Karnataka, 575018",MBBS,Open,General,
2024,150655,Deemed/Paid Seats,"Manipal College of Dental Sce., Manipal,Madhav Nagar, Manipal India, Karnataka 576104",BDS,Open,General,
2024,150801,Deemed/Paid Seats,"Kalinga Institute of Medical Sciences, Bhubaneswar,CAMPUS-5 KUSHABHADRA CAMPUS P.O-KIIT BHUBANESWAR, Odisha, 751024",MBBS,Open,OBC,
2024,150829,Deemed/Paid Seats,"Kalinga Institute of Medical Sciences, Bhubaneswar,CAMPUS-5 KUSHABHADRA CAMPUS P.O-KIIT BHUBANESWAR, Odisha, 751024",MBBS,Open,General,
2024,150864,Deemed/Paid Seats,"MGM Medical College, Aurangabad,N-6, Cidco, Aurangabad,, Maharashtra, 431003",MBBS,Open,General,
2024,150967,Employees State,"ESIC College of Nursing, Gulbarga, Karnataka,ESIC COLLEGE OF NURSING Insurance Scheme ESIC MEDICAL COLLEGE AND HOSPITAL Nursing Quota (ESI- SEDAM ROAD IP Quota Nursing) KALABURIGI, Karnataka, 585106",B.Sc. Nursing,Open,OBC,
2024,150984,Deemed/Paid Seats,"DATTA MEGHE MEDICAL COLLEGE WANADONGRI HINGNA NAGPUR,Hinaga Road Wanadongri Nagpur Maharashtra India, Maharashtra, 441110",MBBS,Open,General,
2024,150986,Deemed/Paid Seats,"Dr. DY Patil Dental College and Hosp. Pune,Mahesh Nagar, Pimpri, Pune - 411018 Maharashtra, 411018",BDS,Open,OBC,
2024,151009,Deemed/Paid Seats,"MGM Medical College, Navi Mumbai,MGM Medical College, Plot No. 1-2, Sector 1 Kamothe, Navi Mumbai - 410 209, Maharashtra, 410209",MBBS,Open,General,
2024,151041,Deemed/Paid Seats,"Kalinga Institute of Medical Sciences, Bhubaneswar,CAMPUS-5 KUSHABHADRA CAMPUS P.O-KIIT BHUBANESWAR, Odisha, 751024",MBBS,Open,General,
2024,151134,Deemed/Paid Seats,"Amrita School of Medicine Faridabad,Mata Amritanandmayi Marg, Sector-88, Faridabad Haryana, 121002",MBBS,Open,General,
2024,151213,Deemed/Paid Seats,"K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada Dist,, Karnataka, 575018",MBBS,Open,General,
2024,151219,Employees State,"SLBS Govt. Medical College, Mandi,Mandi at Nerchowk Tehsil Balh PO Bhangrotu Insurance Himachal Pradesh, 175021 Scheme(ESI)",MBBS,SC,SC,
2024,151264,Deemed/Paid Seats,"K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada Dist,, Karnataka, 575018",MBBS,Open,General,
2024,151279,All India,"GOVT. DENTAL COLLEGE & HOSP,AHMEDABAD,NEW CIVIL HOSPITAL CAMPUS ASARWA, AHMEDABAD, Gujarat, 380016",BDS,SC,SC,
2024,151292,Deemed/Paid Seats,"Institute of Medical Sciences & SUM Hospital, Campus II,At-Nakhara, Po-Phulnakhara Bhubaneswar, Khordha, Odisha, 754001",MBBS,Open,General,
2024,151385,All India,"Government Dental College Hyderabad,GOVERNMENT DENTAL COLLEGE AND HOSPITAL, AFZALGUNJ, HYDERABAD - 500012, Telangana, 500012",BDS,SC,SC,
2024,151487,Deemed/Paid Seats,"Kalinga Institute of Medical Sciences, Bhubaneswar,CAMPUS-5 KUSHABHADRA CAMPUS P.O-KIIT BHUBANESWAR, Odisha, 751024",MBBS,Open,General,
2024,151492,Delhi University,"Lady Hardinge Medical College, New Delhi,Lady Hardinge Medical College, Shaheed Bhagat Singh Marg, New Delhi, Delhi (NCT), 110001 (Female Seat only )",MBBS,ST,ST,
2024,151498,All India,"GOVT. DENTAL COLLEGE & HOSP,AHMEDABAD,NEW CIVIL HOSPITAL CAMPUS ASARWA, AHMEDABAD, Gujarat, 380016",BDS,SC,SC,
2024,151500,Deemed/Paid Seats,"K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada Dist,, Karnataka, 575018",MBBS,Open,General,
2024,151557,Deemed/Paid Seats,"MGM Medical College, Aurangabad,N-6, Cidco, Aurangabad,, Maharashtra, 431003",MBBS,Open,OBC,
2024,151618,Deemed/Paid Seats,"SDU Medical College, Kolar,SRI DEVARAJ URS MEDICAL COLLEGE, TAMAKA KOLAR, Karnataka, 563103",MBBS,Open,General,
2024,151638,Deemed/Paid Seats,"JLN Medical College, Datta Meghe, Wardha,Sawangi (Meghe), Wardha, Maharashtra State,India, Maharashtra, 442107",MBBS,Open,General,
2024,151651,Deemed/Paid Seats,"Amrita School of Medicine Faridabad,Mata Amritanandmayi Marg, Sector-88, Faridabad Haryana, 121002",MBBS,Open,General,
2024,151660,Employees State,"Government Medical College and ESIC Hospital, Coimbatore,KAMARAJAR ROAD Insurance VARADHARAJAPURAM, SINGANALLUR, COIMBATORE, Tamil Nadu, 641015 Scheme(ESI)",MBBS,SC,SC,
2024,151666,Deemed/Paid Seats,"Kalinga Institute of Medical Sciences, Bhubaneswar,CAMPUS-5 KUSHABHADRA CAMPUS P.O-KIIT BHUBANESWAR, Odisha, 751024",MBBS,Open,General,
2024,151672,Delhi University,"Lady Hardinge Medical College, New Delhi,Lady Hardinge Medical College, Shaheed Bhagat Singh Marg, New Delhi, Delhi (NCT), 110001 (Female Seat only )",MBBS,ST,ST,
2024,151679,Deemed/Paid Seats,"Institute of Medical Sciences & SUM Hospital, Campus II,At-Nakhara, Po-Phulnakhara Bhubaneswar, Khordha, Odisha, 754001",MBBS,Open,General,
2024,151695,Deemed/Paid Seats,"Manipal College of Dental Sce., Manipal,Madhav Nagar, Manipal India, Karnataka 576104",BDS,Open,General,
2024,151713,Deemed/Paid Seats,"Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College, Hubballi,KLE Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College Gabbur Cross Hubballi, Karnataka, 580028",MBBS,Open,General,
2024,151767,Deemed/Paid Seats,"K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada Dist,, Karnataka, 575018",MBBS,Open,General,
2024,151796,Deemed/Paid Seats,"K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada Dist,, Karnataka, 575018",MBBS,Open,EWS,
2024,151855,Deemed/Paid Seats,"K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada Dist,, Karnataka, 575018",MBBS,Open,General,
2024,151999,Deemed/Paid Seats,"MANAV RACHNA DENTAL COLLEGE FARIDABAD,SECTOR - 43, DELHI SURAJKUND ROAD FARIDABAD, Haryana, 121004",BDS,Open,General,
2024,152068,Deemed/Paid Seats,"JLN Medical College, Datta Meghe, Wardha,Sawangi (Meghe), Wardha, Maharashtra State,India, Maharashtra, 442107",MBBS,Open,General,
2024,152230,Deemed/Paid Seats,"Kalinga Institute of Medical Sciences, Bhubaneswar,CAMPUS-5 KUSHABHADRA CAMPUS P.O-KIIT BHUBANESWAR, Odisha, 751024",MBBS,Open,General,
2024,152274,Deemed/Paid Seats,"SDU Medical College, Kolar,SRI DEVARAJ URS MEDICAL COLLEGE, TAMAKA KOLAR, Karnataka, 563103",MBBS,Open,General,
2024,152359,Deemed/Paid Seats,"K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada Dist,, Karnataka, 575018",MBBS,Open,General,
2024,152405,All India,"GOVT. COLLEGE OF DENTISTRY, INDORE,1 Sardar Patel Marg Indore, Madhya Pradesh, 452001",BDS,SC,SC,
2024,152411,Deemed/Paid Seats,"MGM Medical College, Navi Mumbai,MGM Medical College, Plot No. 1-2, Sector 1 Kamothe, Navi Mumbai - 410 209, Maharashtra, 410209",MBBS,Open,General,
2024,152433,Deemed/Paid Seats,"Institute of Medical Sciences & SUM Hospital, Campus II,At-Nakhara, Po-Phulnakhara Bhubaneswar, Khordha, Odisha, 754001",MBBS,Open,General,
2024,152481,Employees State,"ESIC College of Nursing, Gulbarga, Karnataka,ESIC COLLEGE OF NURSING Insurance Scheme ESIC MEDICAL COLLEGE AND HOSPITAL Nursing Quota (ESI- SEDAM ROAD IP Quota Nursing) KALABURIGI, Karnataka, 585106",B.Sc. Nursing,OBC,OBC,
2024,152509,Deemed/Paid Seats,"K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada Dist,, Karnataka, 575018",MBBS,Open,General,
2024,152602,Deemed/Paid Seats,"Bharati Vidyapeeth DU Medical College,Dhankawadi, Pune-Satara Road, Pune Maharashtra, 411043",MBBS,Open,General,
2024,152692,Deemed/Paid Seats,"MGM Medical College, Aurangabad,N-6, Cidco, Aurangabad,, Maharashtra, 431003",MBBS,Open,OBC,
2024,152703,Deemed/Paid Seats,"K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada Dist,, Karnataka, 575018",MBBS,Open,General,
2024,152741,Deemed/Paid Seats,"MGM Medical College, Navi Mumbai,MGM Medical College, Plot No. 1-2, Sector 1 Kamothe, Navi Mumbai - 410 209, Maharashtra, 410209",MBBS,Open,General,
2024,152787,Deemed/Paid Seats,"SBKS Med. Inst. and Res. Centre, Sumandeep Vidyapeeth,Sumandeep Vidyapeeth Deemed to be University Campus, At. Po.Piparia, Tal.Waghodia, Dist.Vadodara, Gujarat, 391760",MBBS,Open,General,
2024,152798,Deemed/Paid Seats,"MGM Medical College, Navi Mumbai,MGM Medical College, Plot No. 1-2, Sector 1 Kamothe, Navi Mumbai - 410 209, Maharashtra, 410209",MBBS,Open,OBC,
2024,152821,Deemed/Paid Seats,"Mahatma Gandhi Medical College, Pondicherry,SBV Pondicherry Campus Pillaiyarkuppam, Puducherry, 607402",MBBS,Open,General,
2024,152872,Deemed/Paid Seats,"MGM Medical College, Aurangabad,N-6, Cidco, Aurangabad,, Maharashtra, 431003",MBBS,Open,General,
2024,152904,Deemed/Paid Seats,"Institute of Medical Sciences and SUM Host., Bhubaneswar,K 8 Kalinga Nagar Po Mahalaxmi Vihar Bhubaneswar, Odisha, 751029",MBBS,Open,General,
2024,152910,Deemed/Paid Seats,"Bharati Vidyapeeth DU Medical College,Dhankawadi, Pune-Satara Road, Pune Maharashtra, 411043",MBBS,Open,General,
2024,152941,Deemed/Paid Seats,"K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada Dist,, Karnataka, 575018",MBBS,Open,General,
2024,152962,Deemed/Paid Seats,"K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada Dist,, Karnataka, 575018",MBBS,Open,General,
2024,152980,All India,"GOVT. DENTAL COLLEGE & HOSP,AHMEDABAD,NEW CIVIL HOSPITAL CAMPUS ASARWA, AHMEDABAD, Gujarat, 380016",BDS,SC,SC,
2024,152991,Deemed/Paid Seats,"K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada Dist,, Karnataka, 575018",MBBS,Open,General,
2024,153008,Deemed/Paid Seats,"K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada Dist,, Karnataka, 575018",MBBS,Open,OBC,
2024,153016,Deemed/Paid Seats,"Krishna Inst. of Med. Scie., Karad,KARAD, DIST. SATARA (MAHARASHTRA STATE). Maharashtra, 415110",MBBS,Open,General,
2024,153056,Deemed/Paid Seats,"SDU Medical College, Kolar,SRI DEVARAJ URS MEDICAL COLLEGE, TAMAKA KOLAR, Karnataka, 563103",MBBS,Open,General,
2024,153142,Deemed/Paid Seats,"Institute of Medical Sciences and SUM Host., Bhubaneswar,K 8 Kalinga Nagar Po Mahalaxmi Vihar Bhubaneswar, Odisha, 751029",MBBS,Open,General,
2024,153230,B.Sc Nursing All,"College of Nursing BHU, VARANASI,The Director Institute of Medical Sciences Banaras Hindu University, Uttar Pradesh, 221005",B.Sc. Nursing,SC,SC,
2024,153300,All India,"GOVT. DENTAL COLLEGE, TRIVANDRUM,Govt Dental College Thiruvananthapuram Kerala, Kerala, 695011",BDS,SC,SC,
2024,153374,Deemed/Paid Seats,"Kalinga Institute of Medical Sciences, Bhubaneswar,CAMPUS-5 KUSHABHADRA CAMPUS P.O-KIIT BHUBANESWAR, Odisha, 751024",MBBS,Open,General,
2024,153410,Deemed/Paid Seats,"Krishna Inst. of Med. Scie., Karad,KARAD, DIST. SATARA (MAHARASHTRA STATE). Maharashtra, 415110",MBBS,Open,General,
2024,153416,Deemed/Paid Seats,"Kalinga Institute of Medical Sciences, Bhubaneswar,CAMPUS-5 KUSHABHADRA CAMPUS P.O-KIIT BHUBANESWAR, Odisha, 751024",MBBS,Open,General,
2024,153440,Deemed/Paid Seats,"Dr. DY Patil Medical College, Navi Mumbai,Plot No. 2, Sector 7, Nerul, Navi Mumbai Maharashtra, Maharashtra, 400706",MBBS,Open,General,
2024,153474,Deemed/Paid Seats,"Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College, Hubballi,KLE Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College Gabbur Cross Hubballi, Karnataka, 580028",MBBS,Open,OBC,
2024,153499,Deemed/Paid Seats,"MGM Medical College, Navi Mumbai,MGM Medical College, Plot No. 1-2, Sector 1 Kamothe, Navi Mumbai - 410 209, Maharashtra, 410209",MBBS,Open,OBC,
2024,153560,Deemed/Paid Seats,"SRI LALITHAMBIGAI MEDICAL COLLEGE & HOSPITAL,Faculty of Medicine - Sri Lalithambigai Medical College and Hospital, 1, Periyar EVR High Road, Ada, Tamil Nadu, 600095",MBBS,Open,General,
2024,153561,Deemed/Paid Seats,"Dr. DY Patil Medical College and Hospt., Pune,Dr. D. Y. Patil Medical College, Hospital and Research Centre, Sant Tukaram Nagar, Pimpri, Pune., Maharashtra, 411018",MBBS,Open,General,
2024,153613,All India,"Government Dental College Hyderabad,GOVERNMENT DENTAL COLLEGE AND HOSPITAL, AFZALGUNJ, HYDERABAD - 500012, Telangana, 500012",BDS,SC,SC,
2024,153625,Deemed/Paid Seats,"AB Shetty Memorial Inst. of Dental Sce., Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada, Karnataka, 575018",BDS,Open,General,
2024,153673,Deemed/Paid Seats,"B.L.D.E University, Bijapur,SMT BANGARAMMA SAJJAN CAMPUS B M PATIL ROAD VIJAYAPURA KARNATAKA, Karnataka, 586103",MBBS,Open,General,
2024,153697,Deemed/Paid Seats,"Kalinga Institute of Medical Sciences, Bhubaneswar,CAMPUS-5 KUSHABHADRA CAMPUS P.O-KIIT BHUBANESWAR, Odisha, 751024",MBBS,Open,General,
2024,153741,Deemed/Paid Seats,"Institute of Medical Sciences & SUM Hospital, Campus II,At-Nakhara, Po-Phulnakhara Bhubaneswar, Khordha, Odisha, 754001",MBBS,Open,General,
2024,153764,All India,"Government Dental College, Alappuzha,Government Dental College T.D Medical College (PO) Alappuzha,Kerala, Kerala, 688005",BDS,SC,SC,
2024,153819,Deemed/Paid Seats,"Bharati Vidyapeeth DU Dental College and Hospt., Pune,Bharati Vidyapeeth (Deemed to be University) Dental College and Hospital, Pune, Maharashtra, 411043",BDS,Open,General,
2024,153971,Deemed/Paid Seats,"MGM Medical College, Aurangabad,N-6, Cidco, Aurangabad,, Maharashtra, 431003",MBBS,Open,General,
2024,153999,Deemed/Paid Seats,"Mahatma Gandhi Mission Medical College, Vashi, Navi Mumbai,Sector 30, Vashi, Navi Mumbai, Maharashtra, 400703",MBBS,Open,EWS,
2024,154088,Employees State,"ESIC College of Nursing, Indiranagar, Bangalore,70 APPAREDDY PALYA 7TH MAIN Insurance Scheme INDIRANAGAR BENGALURU, Karnataka, 560008 Nursing Quota (ESI- IP Quota Nursing)",B.Sc. Nursing,EWS,EWS,
2024,154099,B.Sc Nursing All,"College of Nursing Safdarjung Hospital, New Delhi,College of Nursing VMMC and Safdarjang Hospital New Delhi, Delhi (NCT), 110029 (Female Seat only )",B.Sc. Nursing,SC,SC,
2024,154136,Deemed/Paid Seats,"Bharati Vidyapeeth DU Medical College,Dhankawadi, Pune-Satara Road, Pune Maharashtra, 411043",MBBS,Open,General,
2024,154231,Deemed/Paid Seats,"Bharati Vidyapeeth DU Medical College,Dhankawadi, Pune-Satara Road, Pune Maharashtra, 411043",MBBS,Open,EWS,
2024,154283,Deemed/Paid Seats,"JLN Medical College, Datta Meghe, Wardha,Sawangi (Meghe), Wardha, Maharashtra State,India, Maharashtra, 442107",MBBS,Open,OBC,
2024,154394,Deemed/Paid Seats,"Amrita School of Medicine Faridabad,Mata Amritanandmayi Marg, Sector-88, Faridabad Haryana, 121002",MBBS,Open,General,
2024,154415,Deemed/Paid Seats,"AB Shetty Memorial Inst. of Dental Sce., Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada, Karnataka, 575018",BDS,Open,OBC,
2024,154580,Deemed/Paid Seats,"Institute of Medical Sciences & SUM Hospital, Campus II,At-Nakhara, Po-Phulnakhara Bhubaneswar, Khordha, Odisha, 754001",MBBS,Open,General,
2024,154696,Deemed/Paid Seats,"Institute of Medical Sciences and SUM Host., Bhubaneswar,K 8 Kalinga Nagar Po Mahalaxmi Vihar Bhubaneswar, Odisha, 751029",MBBS,Open,General,
2024,154710,Deemed/Paid Seats,"MGM Medical College, Aurangabad,N-6, Cidco, Aurangabad,, Maharashtra, 431003",MBBS,Open,General,
2024,154752,Deemed/Paid Seats,"Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College, Hubballi,KLE Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College Gabbur Cross Hubballi, Karnataka, 580028",MBBS,Open,General,
2024,154797,Deemed/Paid Seats,"MM Inst. Med. and Research, Mullana,M.M. INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, MULLANA, AMBALA, HARYANA., Haryana, 133207",MBBS,Open,General,
2024,154816,Deemed/Paid Seats,"MGM Medical College, Navi Mumbai,MGM Medical College, Plot No. 1-2, Sector 1 Kamothe, Navi Mumbai - 410 209, Maharashtra, 410209",MBBS,Open,General,
2024,154857,Deemed/Paid Seats,"Kalinga Institute of Medical Sciences, Bhubaneswar,CAMPUS-5 KUSHABHADRA CAMPUS P.O-KIIT BHUBANESWAR, Odisha, 751024",MBBS,Open,General,
2024,154948,Deemed/Paid Seats,"Sri Ramachandra Med. College and Res. Inst., Chennai,No. One Ramachandra Nagar Porur, Chennai., Tamil Nadu, 600116",MBBS,Open,General,
2024,154970,Deemed/Paid Seats,"Institute of Medical Sciences & SUM Hospital, Campus II,At-Nakhara, Po-Phulnakhara Bhubaneswar, Khordha, Odisha, 754001",MBBS,Open,General,
2024,154975,Deemed/Paid Seats,"Institute of Medical Sciences & SUM Hospital, Campus II,At-Nakhara, Po-Phulnakhara Bhubaneswar, Khordha, Odisha, 754001",MBBS,Open,General,
2024,154986,Deemed/Paid Seats,"SDU Medical College, Kolar,SRI DEVARAJ URS MEDICAL COLLEGE, TAMAKA KOLAR, Karnataka, 563103",MBBS,Open,General,
2024,154991,Delhi University,"University College of Medical Sciences, New Delhi,Dilshad Garden, Delhi (NCT), 110095",MBBS,ST,ST,
2024,155038,Deemed/Paid Seats,"MGM Medical College, Navi Mumbai,MGM Medical College, Plot No. 1-2, Sector 1 Kamothe, Navi Mumbai - 410 209, Maharashtra, 410209",MBBS,Open,General,
